af_dp,af_nh,at_dp,at_nh,aud_dim,aud_dp,aud_nh,aud_rnndp,aud_rnnnum,aud_rnnsize,audio_feature,aux_classifier,aux_fusion_ta,aux_fusion_tv,aux_fusion_va,av_dp,av_nh,balancing,balancing_aux_ta,balancing_aux_tv,balancing_aux_va,batch_size,data_path,devmode,epoch,folder,fusion,lr,modals,n_dev,n_test,n_train,normalization,num_epochs,optim,output_dim,pros_dim,rnndir,rnnsize,rnntype,saved_pth,seed,ta_dp,ta_nh,text_feature,tf_dp,tf_nh,time,tv_dp,tv_nh,txt_dim,txt_dp,txt_nh,txt_rnndp,txt_rnnnum,txt_rnnsize,uwa,uwp,va_dp,va_nh,vf_dp,vf_nh,vid_dim,vid_dp,vid_nh,vid_rnndp,vid_rnnnum,vid_rnnsize,video_feature,vt_dp,vt_nh,wa,when,wp
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,4,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.43316831683168316,0.4847878969189091,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.34186136163488084,10,0.5242045049738268
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,5,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4207920792079208,0.41741353078031906,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.364049655338854,10,0.4884913346640735
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,26,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6485148514851485,0.5824315724284187,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5598201836877795,10,0.6657628539066086
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,6,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.39851485148514854,0.38840900548414686,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4020050700364289,10,0.4377288548868768
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,7,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.42326732673267325,0.4008493732242287,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4221773483968606,10,0.441907385765846
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,8,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.45792079207920794,0.4330553186184772,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.44693413439058033,10,0.47072710382384725
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,27,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6460396039603961,0.586628915404593,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5617019933222024,10,0.6659101361367491
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,9,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.45544554455445546,0.44228975913637125,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.446184990000321,10,0.46809637529850706
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,10,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4628712871287129,0.47020632412190083,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4448449440609719,10,0.49932382592041497
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,11,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.44801980198019803,0.45724815109971556,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4456759655365926,10,0.4733597040882842
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,12,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.452970297029703,0.48275801756016057,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4522372517146036,10,0.5111620482423708
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,28,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6386138613861386,0.5767582757378676,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5497972314174405,10,0.6582173130970868
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,13,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.48514851485148514,0.5017135155949172,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47634847730666546,10,0.5193479624242747
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,14,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4975247524752475,0.48733335264019206,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47960149606491065,10,0.522518970917599
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,15,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.48514851485148514,0.4959536023527525,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47249813678385105,10,0.5021033908656538
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,16,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.46534653465346537,0.4583908469301262,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.45484166433643786,10,0.49518556254262014
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,29,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.650990099009901,0.5869080100227642,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5596917020261969,10,0.66819075665448
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,17,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.48514851485148514,0.4733051210015282,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4847295948341244,10,0.5067471018797278
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,18,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4801980198019802,0.5266744419927336,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.46714417986194984,10,0.5231188541762651
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,19,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.47029702970297027,0.4690481144932673,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4671693772739069,10,0.49594402003940347
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,20,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49257425742574257,0.5038353517108349,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4922641914802193,10,0.5209611659072488
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,30,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6534653465346535,0.5908005208772472,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5636599559944508,10,0.6719962808793175
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,21,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.47029702970297027,0.4469563849790697,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47395310844788197,10,0.48596412780399384
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,22,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4876237623762376,0.48693148822021054,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.48954764747447677,10,0.511069576935022
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,23,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.5,0.48559135712232043,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4996655589861165,10,0.5193762294072268
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,24,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4900990099009901,0.48772733519139816,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.48816093894491097,10,0.5128180372597367
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,31,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6485148514851485,0.5870782627432244,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5603152847926368,10,0.667362658580436
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,25,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4900990099009901,0.49240246710558006,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4863982707188282,10,0.5175316263268516
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,26,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4975247524752475,0.48414218553853344,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.497376220372736,10,0.5152534996538569
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,27,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49504950495049505,0.48428917021353995,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.49550002842685764,10,0.5138941940412529
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,28,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49257425742574257,0.4851888175206301,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.49628931850186203,10,0.5137880897371442
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,32,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6485148514851485,0.5876549696164499,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5629229945432036,10,0.6678371305474406
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,29,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49504950495049505,0.49014269058354204,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4942790272058564,10,0.5171323549109372
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,30,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.5024752475247525,0.4947883597883598,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5057203636471929,10,0.5212247352186199
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,31,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4752475247524752,0.4749300801551728,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47573501798240475,10,0.4980106090596879
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,32,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4777227722772277,0.4809531441247928,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.47648794295135755,10,0.507977203644885
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,33,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6460396039603961,0.5839069942358215,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5589547405749496,10,0.6647506484298413
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,final,01,mean_std,0.001,tva,404,1025,6058,True,2000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed38926_20250711134754,38926,0.1,6,glove_from_iscross,0.1,6,20250711134754,0.1,6,300,0.1,6,0.3,1,60,0.6429268292682927,0.5800940793967262,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.5650788925256489,10,0.6460650347652591
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,33,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.48267326732673266,0.4789085551758362,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4832137568200286,10,0.5060343704227448
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,34,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49257425742574257,0.4837194031703628,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.49542376903004076,10,0.5131442281441947
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,35,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49504950495049505,0.4848919895663828,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.49803147878060766,10,0.5152800991716854
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,36,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4900990099009901,0.48047804960826807,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4914555150617868,10,0.5107369043754671
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,37,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.49504950495049505,0.48683481882815144,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4993920229982947,10,0.5154860640226978
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,tva,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,1,01,mean_std,0.001,tva,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed64449_20250711140434,64449,0.1,6,glove_from_iscross,0.1,6,20250711140434,0.1,6,300,0.1,6,0.3,1,60,0.36386138613861385,0.21305573695021893,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.2883601783427568,10,0.2835030847998849
0.1,6,0.1,6,120,0.1,6,0.3,1,60,mfcc_from_iscross,t,,,,0.1,6,,,,,64,/workspace/datasets/MKD_dataset/IEMOCAP_baseline_iscross,siljunmode,38,01,mean_std,0.001,t,404,1025,6058,False,200000,Adam,7,35,True,60,gru,/workspace/MKD/models/fold01/seed73323_20250711140025,73323,0.1,6,glove_from_iscross,0.1,6,20250711140025,0.1,6,300,0.1,6,0.3,1,60,0.4900990099009901,0.48247527030135723,0.1,6,0.1,6,2048,0.1,6,0.3,1,60,resnet_from_iscross,0.1,6,0.4940632248123537,10,0.5110778287973725
